entry_idx,entry_price,entry_time,direction,signal,lot_size,stop_loss,take_profit,confidence,exit_type,exit_price,exit_time,exit_idx,pnl
20613,114166.1125,2025-08-03 17:15:00,SELL,-1,1.2,114166.1225,114166.0825,66.66666666666666,TP,114094.4375,2025-08-03 17:30:00,20614,359.99999998603016
20618,114380.29750000002,2025-08-03 18:30:00,SELL,-1,1.2,114380.30750000001,114380.26750000002,66.66666666666666,SL,114465.6825,2025-08-03 18:45:00,20619,-119.99999993713573
20619,114465.6825,2025-08-03 18:45:00,SELL,-1,1.2,114465.69249999999,114465.6525,66.66666666666666,SL,114507.2025,2025-08-03 19:00:00,20620,-119.99999993713573
20620,114507.2025,2025-08-03 19:00:00,SELL,-1,1.2,114507.2125,114507.1725,66.66666666666666,SL,114608.1675,2025-08-03 19:15:00,20621,-119.99999993713573
20621,114608.1675,2025-08-03 19:15:00,SELL,-1,1.2,114608.17749999999,114608.1375,66.66666666666666,SL,114651.36,2025-08-03 19:30:00,20622,-119.99999993713573
20622,114651.36,2025-08-03 19:30:00,SELL,-1,1.2,114651.37,114651.33,66.66666666666666,TP,114478.4925,2025-08-03 19:45:00,20623,359.99999998603016
20628,114548.20249999998,2025-08-03 21:00:00,SELL,-1,1.2,114548.21249999998,114548.17249999999,66.66666666666666,SL,114581.955,2025-08-03 21:15:00,20629,-119.99999993713573
20629,114581.955,2025-08-03 21:15:00,SELL,-1,1.2,114581.965,114581.925,66.66666666666666,TP,114522.21,2025-08-03 21:30:00,20630,359.99999998603016
20636,114420.61,2025-08-03 23:00:00,BUY,1,1.2,114420.6,114420.64,66.66666666666666,TP,114445.425,2025-08-03 23:15:00,20637,359.99999998603016
20637,114445.425,2025-08-03 23:15:00,SELL,-1,1.2,114445.435,114445.395,66.66666666666666,TP,114344.0825,2025-08-03 23:30:00,20638,359.99999998603016
20640,114286.54,2025-08-04 00:00:00,BUY,1,1.2,114286.53,114286.56999999999,66.66666666666666,TP,114338.945,2025-08-04 00:15:00,20641,359.99999998603016
20656,114706.795,2025-08-04 04:00:00,BUY,1,1.2,114706.785,114706.825,66.66666666666666,SL,114686.6,2025-08-04 04:15:00,20657,-119.99999993713573
20657,114686.6,2025-08-04 04:15:00,BUY,1,1.2,114686.59000000001,114686.63,66.66666666666666,SL,114588.3925,2025-08-04 04:30:00,20658,-119.99999993713573
20669,114583.845,2025-08-04 07:15:00,SELL,-1,1.2,114583.855,114583.815,66.66666666666666,SL,114674.3325,2025-08-04 07:30:00,20670,-119.99999993713573
20677,114695.6975,2025-08-04 09:15:00,SELL,-1,1.2,114695.70749999999,114695.6675,66.66666666666666,TP,114667.795,2025-08-04 09:30:00,20678,359.99999998603016
20684,114338.4925,2025-08-04 11:00:00,BUY,1,1.2,114338.4825,114338.52249999999,66.66666666666666,TP,114378.265,2025-08-04 11:15:00,20685,359.99999998603016
20687,114504.045,2025-08-04 11:45:00,SELL,-1,1.2,114504.055,114504.015,66.66666666666666,SL,114550.8225,2025-08-04 12:00:00,20688,-119.99999993713573
20688,114550.8225,2025-08-04 12:00:00,SELL,-1,1.2,114550.83249999999,114550.7925,66.66666666666666,TP,114510.18,2025-08-04 12:15:00,20689,359.99999998603016
20691,114444.94,2025-08-04 12:45:00,BUY,1,1.2,114444.93000000001,114444.97,66.66666666666666,TP,114469.5075,2025-08-04 13:00:00,20692,359.99999998603016
20696,115197.675,2025-08-04 14:00:00,SELL,-1,1.2,115197.685,115197.645,66.66666666666666,SL,115401.7275,2025-08-04 14:15:00,20697,-119.99999993713573
20697,115401.7275,2025-08-04 14:15:00,SELL,-1,1.2,115401.73749999999,115401.6975,66.66666666666666,TP,115308.53,2025-08-04 14:30:00,20698,359.99999998603016
20700,114935.215,2025-08-04 15:00:00,BUY,1,1.2,114935.205,114935.245,66.66666666666666,TP,114976.6775,2025-08-04 15:15:00,20701,359.99999998603016
20705,115074.07,2025-08-04 16:15:00,SELL,-1,1.2,115074.08,115074.04000000001,66.66666666666666,SL,115084.0925,2025-08-04 16:30:00,20706,-119.99999993713573
20706,115084.0925,2025-08-04 16:30:00,SELL,-1,1.2,115084.1025,115084.0625,66.66666666666666,SL,115294.4575,2025-08-04 16:45:00,20707,-119.99999993713573
20709,115682.295,2025-08-04 17:15:00,SELL,-1,1.2,115682.305,115682.265,66.66666666666666,TP,115453.875,2025-08-04 17:30:00,20710,359.99999998603016
20712,115226.0025,2025-08-04 18:00:00,BUY,1,1.2,115225.99250000001,115226.0325,66.66666666666666,TP,115248.125,2025-08-04 18:15:00,20713,359.99999998603016
20720,114772.54,2025-08-04 20:00:00,BUY,1,1.2,114772.53,114772.56999999999,66.66666666666666,SL,114744.4275,2025-08-04 20:15:00,20721,-119.99999993713573
20724,114963.1725,2025-08-04 21:00:00,SELL,-1,1.2,114963.1825,114963.1425,66.66666666666666,SL,115078.1575,2025-08-04 21:15:00,20725,-119.99999993713573
20726,115160.7275,2025-08-04 21:30:00,SELL,-1,1.2,115160.73749999999,115160.6975,66.66666666666666,SL,115238.9475,2025-08-04 21:45:00,20727,-119.99999993713573
20727,115238.9475,2025-08-04 21:45:00,SELL,-1,1.2,115238.95749999999,115238.9175,66.66666666666666,TP,115236.8325,2025-08-04 22:00:00,20728,359.99999998603016
20738,114992.385,2025-08-05 00:30:00,BUY,1,1.2,114992.375,114992.415,66.66666666666666,SL,114946.555,2025-08-05 00:45:00,20739,-119.99999993713573
20746,114683.125,2025-08-05 02:30:00,BUY,1,1.2,114683.115,114683.155,66.66666666666666,TP,114745.8125,2025-08-05 02:45:00,20747,359.99999998603016
20757,114421.96,2025-08-05 05:15:00,SELL,-1,1.2,114421.97,114421.93000000001,66.66666666666666,TP,114347.74,2025-08-05 05:30:00,20758,359.99999998603016
20764,114225.95,2025-08-05 07:00:00,BUY,1,1.2,114225.94,114225.98,66.66666666666666,TP,114274.8975,2025-08-05 07:15:00,20765,359.99999998603016
20775,114723.2975,2025-08-05 09:45:00,SELL,-1,1.2,114723.3075,114723.2675,66.66666666666666,TP,114690.11000000002,2025-08-05 10:00:00,20776,359.99999998603016
20806,113369.41,2025-08-05 17:30:00,SELL,-1,1.2,113369.42,113369.38,66.66666666666666,SL,113457.36250000002,2025-08-05 17:45:00,20807,-119.99999993713573
20807,113457.36250000002,2025-08-05 17:45:00,SELL,-1,1.2,113457.37250000001,113457.33250000002,66.66666666666666,SL,113556.6225,2025-08-05 18:00:00,20808,-119.99999993713573
20815,113563.5575,2025-08-05 19:45:00,BUY,1,1.2,113563.5475,113563.5875,66.66666666666666,TP,113712.275,2025-08-05 20:00:00,20816,359.99999998603016
20822,113756.5075,2025-08-05 21:30:00,SELL,-1,1.2,113756.5175,113756.47750000001,66.66666666666666,TP,113618.7425,2025-08-05 21:45:00,20823,359.99999998603016
20828,114022.5775,2025-08-05 23:00:00,SELL,-1,1.2,114022.5875,114022.5475,66.66666666666666,SL,114088.2025,2025-08-05 23:15:00,20829,-119.99999993713573
20829,114088.2025,2025-08-05 23:15:00,SELL,-1,1.2,114088.2125,114088.1725,66.66666666666666,SL,114134.315,2025-08-05 23:30:00,20830,-119.99999993713573
20830,114134.315,2025-08-05 23:30:00,SELL,-1,1.2,114134.325,114134.285,66.66666666666666,SL,114158.64,2025-08-05 23:45:00,20831,-119.99999993713573
20831,114158.64,2025-08-05 23:45:00,SELL,-1,1.2,114158.65,114158.61,66.66666666666666,TP,114080.505,2025-08-06 00:00:00,20832,359.99999998603016
20843,113625.81,2025-08-06 02:45:00,BUY,1,1.2,113625.8,113625.84,66.66666666666666,SL,113584.405,2025-08-06 03:00:00,20844,-119.99999993713573
20846,113482.815,2025-08-06 03:30:00,BUY,1,1.2,113482.80500000001,113482.845,66.66666666666666,TP,113540.23,2025-08-06 03:45:00,20847,359.99999998603016
20850,113408.3075,2025-08-06 04:30:00,BUY,1,1.2,113408.2975,113408.3375,66.66666666666666,TP,113418.075,2025-08-06 04:45:00,20851,359.99999998603016
20854,114126.57749999998,2025-08-06 05:30:00,SELL,-1,1.2,114126.58749999998,114126.54749999999,66.66666666666666,SL,114223.46,2025-08-06 05:45:00,20855,-119.99999993713573
20855,114223.46,2025-08-06 05:45:00,SELL,-1,1.2,114223.47,114223.43000000001,66.66666666666666,TP,114088.5875,2025-08-06 06:00:00,20856,359.99999998603016
20867,113889.945,2025-08-06 08:45:00,BUY,1,1.2,113889.93500000001,113889.975,66.66666666666666,TP,114089.5525,2025-08-06 09:00:00,20868,359.99999998603016
20877,114254.3225,2025-08-06 11:15:00,BUY,1,1.2,114254.3125,114254.3525,66.66666666666666,TP,114374.0625,2025-08-06 11:30:00,20878,359.99999998603016
20885,113931.5125,2025-08-06 13:15:00,BUY,1,1.2,113931.5025,113931.5425,66.66666666666666,TP,113999.4475,2025-08-06 13:30:00,20886,359.99999998603016
20892,115163.405,2025-08-06 15:00:00,SELL,-1,1.2,115163.415,115163.375,66.66666666666666,TP,115064.5125,2025-08-06 15:15:00,20893,359.99999998603016
20899,115150.995,2025-08-06 16:45:00,BUY,1,1.2,115150.985,115151.025,66.66666666666666,TP,115218.7975,2025-08-06 17:00:00,20900,359.99999998603016
20907,115509.5025,2025-08-06 18:45:00,BUY,1,1.2,115509.49250000001,115509.5325,66.66666666666666,TP,115544.045,2025-08-06 19:00:00,20908,359.99999998603016
20912,115348.665,2025-08-06 20:00:00,BUY,1,1.2,115348.655,115348.69499999999,66.66666666666666,SL,115317.365,2025-08-06 20:15:00,20913,-119.99999993713573
20913,115317.365,2025-08-06 20:15:00,BUY,1,1.2,115317.35500000001,115317.395,66.66666666666666,SL,115212.115,2025-08-06 20:30:00,20914,-119.99999993713573
20927,115113.45,2025-08-06 23:45:00,BUY,1,1.2,115113.44,115113.48,66.66666666666666,SL,115076.70500000002,2025-08-07 00:00:00,20928,-119.99999993713573
20934,115200.1525,2025-08-07 01:30:00,SELL,-1,1.2,115200.16249999999,115200.1225,66.66666666666666,TP,114951.0,2025-08-07 01:45:00,20935,359.99999998603016
20941,114547.195,2025-08-07 03:15:00,BUY,1,1.2,114547.18500000001,114547.225,66.66666666666666,TP,114629.2375,2025-08-07 03:30:00,20942,359.99999998603016
20951,114614.84,2025-08-07 05:45:00,SELL,-1,1.2,114614.84999999999,114614.81,66.66666666666666,SL,114702.7225,2025-08-07 06:00:00,20952,-119.99999993713573
20962,115180.365,2025-08-07 08:30:00,SELL,-1,1.2,115180.375,115180.335,66.66666666666666,TP,115111.8675,2025-08-07 08:45:00,20963,359.99999998603016
20969,115771.39,2025-08-07 10:15:00,SELL,-1,1.2,115771.4,115771.36,66.66666666666666,SL,116213.095,2025-08-07 10:30:00,20970,-119.99999993713573
20970,116213.095,2025-08-07 10:30:00,SELL,-1,1.2,116213.105,116213.065,66.66666666666666,SL,116428.7525,2025-08-07 10:45:00,20971,-119.99999993713573
20971,116428.7525,2025-08-07 10:45:00,SELL,-1,1.2,116428.7625,116428.7225,66.66666666666666,SL,116474.3125,2025-08-07 11:00:00,20972,-119.99999993713573
20972,116474.3125,2025-08-07 11:00:00,SELL,-1,1.2,116474.3225,116474.2825,66.66666666666666,SL,116680.275,2025-08-07 11:15:00,20973,-119.99999993713573
20973,116680.275,2025-08-07 11:15:00,SELL,-1,1.2,116680.28499999999,116680.245,66.66666666666666,SL,116749.0025,2025-08-07 11:30:00,20974,-119.99999993713573
20974,116749.0025,2025-08-07 11:30:00,SELL,-1,1.2,116749.0125,116748.9725,66.66666666666666,TP,116667.155,2025-08-07 11:45:00,20975,359.99999998603016
20977,116389.58,2025-08-07 12:15:00,BUY,1,1.2,116389.57,116389.61,66.66666666666666,SL,116366.08,2025-08-07 12:30:00,20978,-119.99999993713573
20978,116366.08,2025-08-07 12:30:00,BUY,1,1.2,116366.07,116366.11,66.66666666666666,SL,116296.415,2025-08-07 12:45:00,20979,-119.99999993713573
20979,116296.415,2025-08-07 12:45:00,BUY,1,1.2,116296.405,116296.44499999999,66.66666666666666,TP,116345.7925,2025-08-07 13:00:00,20980,359.99999998603016
21022,117415.105,2025-08-07 23:30:00,BUY,1,1.2,117415.095,117415.135,66.66666666666666,TP,117492.155,2025-08-07 23:45:00,21023,359.99999998603016
21031,116863.9725,2025-08-08 01:45:00,BUY,1,1.2,116863.96250000001,116864.0025,66.66666666666666,SL,116862.94,2025-08-08 02:00:00,21032,-119.99999993713573
21032,116862.94,2025-08-08 02:00:00,BUY,1,1.2,116862.93000000001,116862.97,66.66666666666666,SL,116818.67250000002,2025-08-08 02:15:00,21033,-119.99999993713573
21034,116751.4475,2025-08-08 02:30:00,BUY,1,1.2,116751.4375,116751.4775,66.66666666666666,SL,116748.6475,2025-08-08 02:45:00,21035,-119.99999993713573
21035,116748.6475,2025-08-08 02:45:00,BUY,1,1.2,116748.63750000001,116748.6775,66.66666666666666,SL,116739.3975,2025-08-08 03:00:00,21036,-119.99999993713573
21036,116739.3975,2025-08-08 03:00:00,BUY,1,1.2,116739.38750000001,116739.4275,66.66666666666666,TP,116855.7125,2025-08-08 03:15:00,21037,359.99999998603016
21059,116609.185,2025-08-08 08:45:00,BUY,1,1.2,116609.175,116609.215,66.66666666666666,TP,116641.26,2025-08-08 09:00:00,21060,359.99999998603016
21064,116692.5325,2025-08-08 10:00:00,SELL,-1,1.2,116692.5425,116692.5025,66.66666666666666,TP,116600.0925,2025-08-08 10:15:00,21065,359.99999998603016
21067,116488.3175,2025-08-08 10:45:00,BUY,1,1.2,116488.30750000001,116488.3475,66.66666666666666,TP,116682.7075,2025-08-08 11:00:00,21068,359.99999998603016
21070,116824.8325,2025-08-08 11:30:00,SELL,-1,1.2,116824.8425,116824.8025,66.66666666666666,SL,116878.295,2025-08-08 11:45:00,21071,-119.99999993713573
21071,116878.295,2025-08-08 11:45:00,SELL,-1,1.2,116878.305,116878.265,66.66666666666666,TP,116800.36,2025-08-08 12:00:00,21072,359.99999998603016
21074,116648.145,2025-08-08 12:30:00,BUY,1,1.2,116648.13500000001,116648.175,66.66666666666666,SL,116568.74,2025-08-08 12:45:00,21075,-119.99999993713573
21076,116558.98,2025-08-08 13:00:00,BUY,1,1.2,116558.97,116559.01,66.66666666666666,TP,116656.5475,2025-08-08 13:15:00,21077,359.99999998603016
21080,116928.62,2025-08-08 14:00:00,SELL,-1,1.2,116928.62999999999,116928.59,66.66666666666666,TP,116760.76499999998,2025-08-08 14:15:00,21081,359.99999998603016
21085,116321.7475,2025-08-08 15:15:00,BUY,1,1.2,116321.7375,116321.7775,66.66666666666666,SL,116079.9675,2025-08-08 15:30:00,21086,-119.99999993713573
21093,116382.9625,2025-08-08 17:15:00,SELL,-1,1.2,116382.97249999999,116382.9325,66.66666666666666,SL,116450.1525,2025-08-08 17:30:00,21094,-119.99999993713573
21094,116450.1525,2025-08-08 17:30:00,SELL,-1,1.2,116450.16249999999,116450.1225,66.66666666666666,SL,116620.1425,2025-08-08 17:45:00,21095,-119.99999993713573
21108,116853.375,2025-08-08 21:00:00,SELL,-1,1.2,116853.385,116853.345,66.66666666666666,TP,116805.3125,2025-08-08 21:15:00,21109,359.99999998603016
21120,116668.6225,2025-08-09 00:00:00,BUY,1,1.2,116668.6125,116668.6525,66.66666666666666,TP,116693.0575,2025-08-09 00:15:00,21121,359.99999998603016
21124,116580.63749999998,2025-08-09 01:00:00,BUY,1,1.2,116580.62749999999,116580.66749999998,66.66666666666666,SL,116557.075,2025-08-09 01:15:00,21125,-119.99999993713573
21130,116416.8525,2025-08-09 02:30:00,BUY,1,1.2,116416.8425,116416.88249999999,66.66666666666666,SL,116409.16999999998,2025-08-09 02:45:00,21131,-119.99999993713573
21131,116409.16999999998,2025-08-09 02:45:00,BUY,1,1.2,116409.15999999999,116409.19999999998,66.66666666666666,SL,116398.17,2025-08-09 03:00:00,21132,-119.99999993713573
21132,116398.17,2025-08-09 03:00:00,BUY,1,1.2,116398.16,116398.2,66.66666666666666,TP,116430.345,2025-08-09 03:15:00,21133,359.99999998603016
21142,116870.045,2025-08-09 05:30:00,SELL,-1,1.2,116870.055,116870.015,66.66666666666666,TP,116578.885,2025-08-09 06:00:00,21143,359.99999998603016
21147,116664.66749999998,2025-08-09 07:00:00,SELL,-1,1.2,116664.67749999998,116664.63749999998,66.66666666666666,SL,116789.8425,2025-08-09 07:15:00,21148,-119.99999993713573
21149,116817.345,2025-08-09 07:30:00,SELL,-1,1.2,116817.355,116817.315,66.66666666666666,TP,116742.695,2025-08-09 07:45:00,21150,359.99999998603016
21154,117048.36,2025-08-09 08:45:00,SELL,-1,1.2,117048.37,117048.33,66.66666666666666,SL,117233.72,2025-08-09 09:00:00,21155,-119.99999993713573
21186,116653.7675,2025-08-09 16:45:00,BUY,1,1.2,116653.7575,116653.7975,66.66666666666666,TP,116673.955,2025-08-09 17:00:00,21187,359.99999998603016
21191,116639.8625,2025-08-09 18:00:00,BUY,1,1.2,116639.85250000001,116639.8925,66.66666666666666,TP,116643.4025,2025-08-09 18:15:00,21192,359.99999998603016
21199,116532.7925,2025-08-09 20:00:00,BUY,1,1.2,116532.7825,116532.8225,66.66666666666666,TP,116611.195,2025-08-09 20:15:00,21200,359.99999998603016
21208,116610.88,2025-08-09 22:15:00,BUY,1,1.2,116610.87000000001,116610.91,66.66666666666666,SL,116608.38,2025-08-09 22:30:00,21209,-119.99999993713573
21213,116435.5925,2025-08-09 23:30:00,BUY,1,1.2,116435.5825,116435.6225,66.66666666666666,TP,116440.9,2025-08-09 23:45:00,21214,359.99999998603016
21217,116582.6875,2025-08-10 00:30:00,SELL,-1,1.2,116582.6975,116582.6575,66.66666666666666,SL,116654.2125,2025-08-10 00:45:00,21218,-119.99999993713573
21218,116654.2125,2025-08-10 00:45:00,SELL,-1,1.2,116654.22249999999,116654.1825,66.66666666666666,SL,116664.25,2025-08-10 01:00:00,21219,-119.99999993713573
21219,116664.25,2025-08-10 01:00:00,SELL,-1,1.2,116664.26,116664.22,66.66666666666666,TP,116610.54,2025-08-10 01:15:00,21220,359.99999998603016
21226,117164.1675,2025-08-10 02:45:00,SELL,-1,1.2,117164.17749999999,117164.1375,66.66666666666666,SL,117590.6575,2025-08-10 03:00:00,21227,-119.99999993713573
21285,118539.13,2025-08-10 17:30:00,BUY,1,1.2,118539.12000000001,118539.16,66.66666666666666,TP,118550.7775,2025-08-10 17:45:00,21286,359.99999998603016
21291,118589.825,2025-08-10 19:00:00,SELL,-1,1.2,118589.83499999999,118589.795,66.66666666666666,SL,118623.6475,2025-08-10 19:15:00,21292,-119.99999993713573
21292,118623.6475,2025-08-10 19:15:00,SELL,-1,1.2,118623.6575,118623.61750000001,66.66666666666666,TP,118623.275,2025-08-10 19:30:00,21293,359.99999998603016
21304,118897.625,2025-08-10 22:15:00,SELL,-1,1.2,118897.635,118897.595,66.66666666666666,SL,118929.45,2025-08-10 22:30:00,21305,-119.99999993713573
21305,118929.45,2025-08-10 22:30:00,SELL,-1,1.2,118929.45999999999,118929.42,66.66666666666666,SL,119029.845,2025-08-10 22:45:00,21306,-119.99999993713573
21306,119029.845,2025-08-10 22:45:00,SELL,-1,1.2,119029.855,119029.815,66.66666666666666,SL,119094.085,2025-08-10 23:00:00,21307,-119.99999993713573
21307,119094.085,2025-08-10 23:00:00,SELL,-1,1.2,119094.095,119094.05500000001,66.66666666666666,TP,118990.0175,2025-08-10 23:15:00,21308,359.99999998603016
21316,119133.3575,2025-08-11 01:15:00,BUY,1,1.2,119133.3475,119133.3875,66.66666666666666,TP,119493.3975,2025-08-11 01:30:00,21317,359.99999998603016
21363,119539.63999999998,2025-08-11 13:00:00,BUY,1,1.2,119539.62999999999,119539.66999999998,66.66666666666666,SL,119533.2675,2025-08-11 13:15:00,21364,-119.99999993713573
21364,119533.2675,2025-08-11 13:15:00,BUY,1,1.2,119533.2575,119533.2975,66.66666666666666,TP,119823.5275,2025-08-11 13:30:00,21365,359.99999998603016
21376,120632.8825,2025-08-11 16:15:00,SELL,-1,1.2,120632.8925,120632.85250000001,66.66666666666666,TP,120275.865,2025-08-11 16:30:00,21377,359.99999998603016
21379,119965.675,2025-08-11 17:00:00,BUY,1,1.2,119965.66500000001,119965.705,66.66666666666666,SL,119801.1025,2025-08-11 17:15:00,21380,-119.99999993713573
21381,119748.7875,2025-08-11 17:30:00,BUY,1,1.2,119748.77750000001,119748.8175,66.66666666666666,SL,119608.9725,2025-08-11 17:45:00,21382,-119.99999993713573
21387,119710.29,2025-08-11 19:00:00,SELL,-1,1.2,119710.29999999999,119710.26,66.66666666666666,TP,119568.875,2025-08-11 19:15:00,21388,359.99999998603016
21391,118889.3325,2025-08-11 20:00:00,BUY,1,1.2,118889.32250000001,118889.3625,66.66666666666666,SL,118768.6875,2025-08-11 20:15:00,21392,-119.99999993713573
21403,118893.9225,2025-08-11 23:00:00,SELL,-1,1.2,118893.9325,118893.8925,66.66666666666666,TP,118808.9025,2025-08-11 23:15:00,21404,359.99999998603016
21421,118994.3,2025-08-12 03:30:00,BUY,1,1.2,118994.29000000001,118994.33,66.66666666666666,SL,118888.825,2025-08-12 03:45:00,21422,-119.99999993713573
21425,119094.365,2025-08-12 04:30:00,BUY,1,1.2,119094.35500000001,119094.395,66.66666666666666,TP,119109.8975,2025-08-12 04:45:00,21426,359.99999998603016
21426,119109.8975,2025-08-12 04:45:00,SELL,-1,1.2,119109.9075,119109.86750000001,66.66666666666666,TP,118945.31,2025-08-12 05:00:00,21427,359.99999998603016
21452,118330.56,2025-08-12 11:15:00,BUY,1,1.2,118330.55,118330.59,66.66666666666666,TP,118459.5275,2025-08-12 11:30:00,21453,359.99999998603016
21456,118412.635,2025-08-12 12:15:00,BUY,1,1.2,118412.625,118412.665,66.66666666666666,TP,118819.18,2025-08-12 12:30:00,21457,359.99999998603016
21469,119760.7875,2025-08-12 15:30:00,SELL,-1,1.2,119760.7975,119760.7575,66.66666666666666,SL,119791.3175,2025-08-12 15:45:00,21470,-119.99999993713573
21470,119791.3175,2025-08-12 15:45:00,SELL,-1,1.2,119791.3275,119791.2875,66.66666666666666,SL,119940.55,2025-08-12 16:00:00,21471,-119.99999993713573
21483,119426.02,2025-08-12 19:00:00,BUY,1,1.2,119426.01000000001,119426.05,66.66666666666666,TP,119684.3775,2025-08-12 19:15:00,21484,359.99999998603016
21501,120154.5975,2025-08-12 23:30:00,SELL,-1,1.2,120154.6075,120154.5675,66.66666666666666,SL,120174.2775,2025-08-12 23:45:00,21502,-119.99999993713573
21502,120174.2775,2025-08-12 23:45:00,SELL,-1,1.2,120174.28749999999,120174.2475,66.66666666666666,TP,120078.3525,2025-08-13 00:00:00,21503,359.99999998603016
21508,119450.8475,2025-08-13 01:15:00,BUY,1,1.2,119450.83750000001,119450.8775,66.66666666666666,SL,119449.04,2025-08-13 01:30:00,21509,-119.99999993713573
21509,119449.04,2025-08-13 01:30:00,BUY,1,1.2,119449.03,119449.06999999999,66.66666666666666,SL,119433.2275,2025-08-13 01:45:00,21510,-119.99999993713573
21510,119433.2275,2025-08-13 01:45:00,BUY,1,1.2,119433.2175,119433.25749999999,66.66666666666666,SL,119322.915,2025-08-13 02:00:00,21511,-119.99999993713573
21520,119659.07,2025-08-13 04:15:00,SELL,-1,1.2,119659.08,119659.04000000001,66.66666666666666,TP,119505.055,2025-08-13 04:30:00,21521,359.99999998603016
21523,119355.7875,2025-08-13 05:00:00,BUY,1,1.2,119355.77750000001,119355.8175,66.66666666666666,TP,119496.77,2025-08-13 05:15:00,21524,359.99999998603016
21530,119285.095,2025-08-13 06:45:00,SELL,-1,1.2,119285.105,119285.065,66.66666666666666,SL,119393.58,2025-08-13 07:00:00,21531,-119.99999993713573
21536,119787.49,2025-08-13 08:15:00,SELL,-1,1.2,119787.5,119787.46,66.66666666666666,SL,119869.26,2025-08-13 08:30:00,21537,-119.99999993713573
21537,119869.26,2025-08-13 08:30:00,SELL,-1,1.2,119869.26999999999,119869.23,66.66666666666666,SL,119958.245,2025-08-13 08:45:00,21538,-119.99999993713573
21538,119958.245,2025-08-13 08:45:00,SELL,-1,1.2,119958.25499999999,119958.215,66.66666666666666,SL,120070.41999999998,2025-08-13 09:00:00,21539,-119.99999993713573
21545,120409.0575,2025-08-13 10:30:00,SELL,-1,1.2,120409.06749999999,120409.0275,66.66666666666666,SL,120446.79,2025-08-13 10:45:00,21546,-119.99999993713573
21546,120446.79,2025-08-13 10:45:00,SELL,-1,1.2,120446.79999999999,120446.76,66.66666666666666,SL,120560.7425,2025-08-13 11:00:00,21547,-119.99999993713573
21547,120560.7425,2025-08-13 11:00:00,SELL,-1,1.2,120560.75249999999,120560.7125,66.66666666666666,SL,120600.4675,2025-08-13 11:15:00,21548,-119.99999993713573
21548,120600.4675,2025-08-13 11:15:00,SELL,-1,1.2,120600.4775,120600.4375,66.66666666666666,SL,120653.0125,2025-08-13 11:30:00,21549,-119.99999993713573
21549,120653.0125,2025-08-13 11:30:00,SELL,-1,1.2,120653.02249999999,120652.9825,66.66666666666666,TP,120628.945,2025-08-13 11:45:00,21550,359.99999998603016
21639,121604.33,2025-08-14 10:00:00,BUY,1,1.2,121604.32,121604.36,66.66666666666666,TP,121622.4875,2025-08-14 10:15:00,21640,359.99999998603016
21644,120884.18,2025-08-14 11:15:00,BUY,1,1.2,120884.17,120884.20999999999,66.66666666666666,SL,120862.58,2025-08-14 11:30:00,21645,-119.99999993713573
21645,120862.58,2025-08-14 11:30:00,BUY,1,1.2,120862.57,120862.61,66.66666666666666,TP,120913.4825,2025-08-14 11:45:00,21646,359.99999998603016
21651,118901.6625,2025-08-14 13:00:00,BUY,1,1.2,118901.65250000001,118901.6925,66.66666666666666,SL,118739.955,2025-08-14 13:15:00,21652,-119.99999993713573
21658,119048.8675,2025-08-14 14:45:00,SELL,-1,1.2,119048.87749999999,119048.8375,66.66666666666666,TP,118734.6225,2025-08-14 15:00:00,21659,359.99999998603016
21675,118163.3825,2025-08-14 19:00:00,SELL,-1,1.2,118163.3925,118163.35250000001,66.66666666666666,SL,118256.265,2025-08-14 19:15:00,21676,-119.99999993713573
21676,118256.265,2025-08-14 19:15:00,SELL,-1,1.2,118256.275,118256.235,66.66666666666666,SL,118272.2425,2025-08-14 19:30:00,21677,-119.99999993713573
21677,118272.2425,2025-08-14 19:30:00,SELL,-1,1.2,118272.25249999999,118272.2125,66.66666666666666,TP,118203.2025,2025-08-14 19:45:00,21678,359.99999998603016
21688,118192.06,2025-08-14 22:15:00,SELL,-1,1.2,118192.06999999999,118192.03,66.66666666666666,SL,118283.7925,2025-08-14 22:30:00,21689,-119.99999993713573
21689,118283.7925,2025-08-14 22:30:00,SELL,-1,1.2,118283.80249999999,118283.7625,66.66666666666666,SL,118319.5,2025-08-14 22:45:00,21690,-119.99999993713573
21690,118319.5,2025-08-14 22:45:00,SELL,-1,1.2,118319.51,118319.47,66.66666666666666,SL,118402.9275,2025-08-14 23:00:00,21691,-119.99999993713573
21691,118402.9275,2025-08-14 23:00:00,SELL,-1,1.2,118402.9375,118402.8975,66.66666666666666,SL,118523.04499999998,2025-08-14 23:15:00,21692,-119.99999993713573
21693,118541.48,2025-08-14 23:30:00,SELL,-1,1.2,118541.48999999999,118541.45,66.66666666666666,TP,118452.49,2025-08-14 23:45:00,21694,359.99999998603016
21696,118426.76,2025-08-15 00:15:00,BUY,1,1.2,118426.75,118426.79,66.66666666666666,SL,118346.9675,2025-08-15 00:30:00,21697,-119.99999993713573
21697,118346.9675,2025-08-15 00:30:00,BUY,1,1.2,118346.9575,118346.9975,66.66666666666666,TP,118372.9625,2025-08-15 00:45:00,21698,359.99999998603016
21703,118780.8825,2025-08-15 02:00:00,SELL,-1,1.2,118780.8925,118780.85250000001,66.66666666666666,SL,118824.71,2025-08-15 02:15:00,21704,-119.99999993713573
